age,総量,動物性食品,植物性食品,穀類,米・加工品,米,米加工品,小麦・加工品,小麦粉類,パン類（菓子パンを除く）,菓子パン類,うどん、中華めん類,即席中華めん,パスタ類,その他の小麦加工品,その他の穀類・加工品,そば・加工品,とうもろこし・加工品,その他の穀類,いも類,いも・加工品,さつまいも・加工品,じゃがいも・加工品,その他のいも・加工品,でんぷん・加工品,砂糖・甘味料類,豆類,大豆・加工品,大豆（全粒）・加工品,豆腐,油揚げ類,納豆,その他の大豆加工品,その他の豆・加工品,種実類,野菜類,緑黄色野菜,トマト,にんじん,ほうれん草,ピーマン,その他の緑黄色野菜,その他の野菜,キャベツ,きゅうり,大根,たまねぎ,はくさい,その他の淡色野菜,野菜ジュース,漬け物,葉類漬け物,たくあん・その他の漬け物,果実類,生果,いちご,柑橘類,バナナ,りんご,その他の生果,ジャム,果汁・果汁飲料,きのこ類,藻類,魚介類,生魚介類,あじ、いわし類,さけ、ます,たい、かれい類,まぐろ、かじき類,その他の生魚,貝類,いか、たこ類,えび、かに類,魚介加工品,魚介（塩蔵、生干し、乾物）,魚介（缶詰）,魚介（佃煮）,魚介（練り製品）,魚肉ハム、ソ－セ－ジ,肉類,畜肉,牛肉,豚肉,ハム、ソ－セ－ジ類,その他の畜肉,鳥肉,鶏肉,その他の鳥肉,肉類（内臓）,その他の肉類,鯨肉,その他の肉・加工品,卵類,乳類,牛乳・乳製品,牛乳,チ－ズ,発酵乳・乳酸菌飲料,その他の乳製品,その他の乳類,油脂類,バタ－,マ－ガリン,植物性油脂,動物性油脂,その他の油脂,菓子類,和菓子類,ケーキ・ペストリー類,ビスケット類,キャンディー類,その他の菓子類,嗜好飲料類,アルコール飲料,日本酒,ビ－ル,洋酒・その他,その他の嗜好飲料,茶,コーヒー・ココア,その他の嗜好飲料,調味料・香辛料類,調味料,ソース,しょうゆ,塩,マヨネ－ズ,味噌,その他の調味料,香辛料・その他,year,gender
（再掲）75歳以上,2190.13335,306.450054,1883.6833,473.696011,380.512613,375.561263,4.95135,82.861615,2.770901,29.165885,4.998389,36.515383,3.780189,2.501696,3.129171,10.321783,7.107813,0.077039,3.136931,65.799778,64.889656,11.750419,27.556117,25.583121,0.910122,8.135884,68.965898,66.048864,2.255008,41.204769,8.161757,9.466545,4.960785,2.917034,2.469885,304.876016,102.003953,17.291134,20.934939,20.09313,4.523036,39.161714,171.210443,24.901368,9.101389,39.201378,28.953795,20.134824,48.917688,10.617243,21.044378,6.261335,14.783043,153.097415,146.366605,0.025993,35.039545,22.480638,28.990683,59.829746,1.420933,5.309877,16.221139,11.743385,96.900538,61.392711,13.724975,5.645128,7.494524,8.814877,12.871968,5.097223,4.644454,3.099562,35.507827,19.220399,2.030317,0.906568,12.570763,0.77978,59.758046,42.405337,10.42591,23.885985,7.888902,0.20454,16.028673,15.995136,0.033537,1.267991,0.056045,0.048637,0.007408,34.11499,114.98063,114.98063,74.332093,2.089546,35.786243,2.772748,0,7.409955,0.624179,0.773793,5.940313,0.07167,0,24.223046,17.386451,3.132492,1.58777,0.243001,1.873333,656.542538,123.429989,26.230159,50.022007,47.177823,533.11255,377.592096,91.675609,63.844844,91.198197,90.885095,1.571636,16.972345,1.078034,2.344047,14.365228,54.553806,0.313101,2012,Male
1～6歳,1195.41881,312.371887,883.046923,261.474426,193.913874,192.186363,1.727511,65.014035,4.161633,25.775696,3.829334,19.739241,1.10769,7.194202,3.20624,2.546517,0.66247,0.965828,0.918219,38.304206,36.837637,9.867146,20.528583,6.441909,1.466569,3.568902,28.887993,28.473892,1.078336,16.658258,2.490963,5.583327,2.663007,0.414101,0.978259,148.31837,50.038671,7.642598,15.912124,5.542495,1.979464,18.961991,85.508823,11.822636,5.835441,13.406235,23.784255,9.596285,21.063971,11.947513,0.823362,0.150936,0.672427,105.138756,70.202101,0.167532,24.992627,12.999761,15.045582,16.996599,0.905653,34.031002,7.938165,5.429807,30.835039,17.440267,3.965705,3.457799,2.588596,1.511474,2.502145,0.42136,0.856344,2.136844,13.394772,5.918634,1.349729,0.013167,5.268662,0.844581,54.842981,36.435706,6.741467,18.066654,11.61221,0.015375,18.203623,18.139381,0.064241,0.203652,0,0,0,22.310701,203.272117,201.495442,135.172908,3.191403,41.128,22.003132,1.776675,6.558914,1.038797,0.631263,4.802929,0.072252,0.013672,33.514322,8.565467,7.939834,3.28271,1.518891,12.207421,196.878277,1.317565,1.21726,0,0.100305,195.560713,52.808222,2.715678,140.036812,47.167575,47.061611,0.832392,6.30401,0.724189,1.889569,5.602331,31.70912,0.105964,2012,All
7～14歳,1820.27905,500.298125,1319.98092,435.841669,335.701951,331.504206,4.197745,94.251318,6.27138,43.431551,3.856126,22.803861,1.426934,9.696301,6.765164,5.8884,0.568941,1.03431,4.28515,62.958641,59.659447,10.525373,34.29228,14.841794,3.299193,5.635988,46.763328,45.720924,2.94721,28.307421,6.708356,5.363138,2.3948,1.042404,1.646048,245.016098,73.424034,8.680521,26.065767,9.78023,2.719796,26.177719,159.724724,26.714746,8.851132,22.931533,41.481004,19.526746,40.219563,8.549432,3.317909,1.078058,2.239852,90.495664,65.233894,0.119532,25.332858,7.804386,14.989658,16.987461,1.5667740000000001,23.694996,12.626409,7.930974,49.819159,30.953787,6.642453,5.904427,3.059982,2.058153,5.096583,1.195762,3.481888,3.514537,18.865372,9.045669,2.053876,0.065324,7.207842,0.492661,103.737392,68.480601,13.05754,38.703623,16.552962,0.166475,34.589426,34.488857,0.100569,0.645701,0.021664,0.017518,0.004146,32.589819,312.821536,312.821536,262.611988,3.780508,33.284589,13.144451,0,10.815486,1.140254,1.37,8.062356,0.189965,0.052911,37.077275,9.421682,9.191396,3.164966,0.8041,14.495132,290.489155,2.669378,2.186871,0.043515,0.438992,287.819777,90.221005,7.321177,190.277595,74.014405,73.758173,1.661526,11.071554,1.230213,2.679424,9.68535,47.430106,0.256232,2012,All
15～19歳,1987.5441,408.339793,1579.20431,543.109621,427.647557,424.219847,3.42771,111.481325,5.782328,34.403367,7.483368,35.370287,3.844297,17.035796,7.561881,3.980739,1.105331,0.68939,2.186017,55.125071,52.288692,6.595036,31.378875,14.314781,2.836378,6.680522,44.855108,43.937282,1.03762,28.043466,6.211383,4.513368,4.131445,0.917826,1.438528,264.270459,81.365328,14.996392,21.714773,10.530842,5.998686,28.124636,164.806167,32.585202,8.990823,19.156013,37.97139,20.801012,45.301726,13.565001,4.533964,1.282523,3.251441,88.257139,58.632768,0.280245,18.269091,9.397057,13.911752,16.774622,1.091246,28.533125,13.08882,8.486573,52.326458,29.482716,5.227705,6.053351,3.500566,1.266095,4.44218,1.644071,3.020226,4.328522,22.843742,11.009415,2.614394,0.101119,8.264787,0.854026,145.469889,101.114099,20.57689,56.525366,23.629457,0.382386,42.883191,42.868346,0.014846,1.445335,0.027264,0.027264,0,47.20691,161.915625,161.915625,111.359561,3.681173,32.194853,14.680037,0,14.819642,1.242634,1.438902,11.944383,0.178278,0.015445,34.558522,9.751743,9.69254,2.330221,0.286659,12.497359,422.636481,3.342893,2.351379,0.372859,0.618655,419.293589,200.352291,27.322654,191.618644,83.298736,83.004505,2.980932,11.665164,1.596275,3.236251,8.536436,54.989447,0.294232,2012,All
20～29歳,1887.58858,308.871796,1578.71678,467.427728,345.708055,342.269094,3.438961,115.539643,3.743572,29.566234,5.233333,45.305972,6.22654,18.090778,7.373214,6.18003,3.692671,0.978737,1.508622,49.675795,46.554461,4.653563,28.029072,13.871826,3.121335,5.861221,47.370585,46.853026,0.558285,26.029763,6.374636,5.994617,7.895726,0.517558,1.289002,243.905992,69.726425,10.240507,18.356464,10.563777,4.847473,25.718205,152.444903,27.035511,7.527633,23.350121,34.179699,18.414401,41.937538,15.661876,6.072787,2.179835,3.892952,67.522548,46.690008,0.103206,10.11073,8.262402,11.491355,16.722316,0.895191,19.937349,14.290261,7.405676,55.286852,33.424168,5.75822,3.377674,4.203686,3.261884,6.535932,1.818683,3.245463,5.222625,21.862684,10.84535,2.173629,0.070436,8.059486,0.713782,116.072159,79.369027,19.988005,43.021947,16.046622,0.312452,33.991244,33.91927,0.071974,2.710439,0.001449,0.001449,0,34.266888,101.795403,101.795403,63.5933,2.894773,22.145519,13.16181,0,12.788042,1.321944,1.109847,10.220052,0.128551,0.007648,28.215625,7.086034,9.042384,2.230418,0.195974,9.660814,537.900328,53.416196,4.336821,36.371732,12.707642,484.484133,237.763369,85.371531,161.349233,96.514474,96.091768,2.126188,12.788427,1.558048,3.2513,9.284295,67.083511,0.422705,2012,All
30～39歳,1978.10715,286.813237,1691.29391,466.606593,343.650369,340.190096,3.460273,115.001815,5.16835,32.455681,4.642611,40.888595,6.576896,19.174654,6.095028,7.954409,5.814196,0.527497,1.612716,48.460225,46.259062,5.497601,26.427761,14.3337,2.201163,5.77076,49.370764,48.839449,0.609695,30.830953,5.989155,6.663964,4.745682,0.531315,1.309077,257.660051,80.745192,12.62595,19.999934,12.31606,4.300494,31.502755,156.903738,27.668979,8.457543,24.358287,34.828762,18.367027,43.22314,13.801836,6.209285,1.788889,4.420396,60.697287,48.555777,0.058397,12.764815,7.712813,11.214731,16.805022,0.802607,11.338903,14.894078,8.799438,59.387584,37.274187,6.83537,5.168048,4.350891,3.95415,5.691958,2.160471,3.54129,5.57201,22.113397,10.782036,2.401122,0.073765,8.366706,0.489768,104.041171,70.624705,16.672183,39.108612,14.610339,0.233571,31.917261,31.825191,0.09207,1.491404,0.007801,0.00536,0.002441,33.598209,88.359555,88.359555,54.982046,3.241297,22.734057,7.402154,0,12.202099,1.295113,1.350513,9.41141,0.131605,0.013459,25.768609,8.208084,9.227127,1.664684,0.207014,6.461701,646.40017,114.942465,5.683128,83.940779,25.318558,531.457705,222.373687,150.317634,158.766385,94.781478,94.467316,2.141971,12.303328,1.511444,3.11596,9.873931,65.520681,0.314161,2012,All
40～49歳,2048.9368,286.222646,1762.71415,468.333515,347.904763,343.992255,3.912508,112.867409,3.855357,34.996139,4.176777,41.452744,5.890701,15.71974,6.77595,7.561342,5.480031,0.477876,1.603436,50.432193,47.625449,6.089428,26.404482,15.13154,2.806743,5.843971,53.986008,53.368836,0.802351,31.597989,6.428912,6.870778,7.668806,0.617171,1.814012,262.221725,79.979311,13.171801,19.67729,11.249484,4.668408,31.212327,162.876225,30.035948,8.798523,25.649743,33.490991,20.38538,44.51564,11.381653,7.984536,2.662156,5.32238,68.314475,58.164841,0.232636,13.587452,11.136387,14.061091,19.147274,1.025699,9.123936,14.841362,9.161215,60.447874,35.726909,5.932856,5.179811,3.742458,2.97937,6.266134,2.876271,3.41647,5.333539,24.720965,12.295889,2.101443,0.084771,9.51026,0.728602,105.621654,73.624057,17.608637,39.740085,15.936575,0.33876,30.466244,30.274067,0.192177,1.527327,0.004026,0.001421,0.002605,35.99322,82.843698,82.843698,48.290159,2.70057,25.341269,6.5117,0,11.733897,1.18906,1.376692,9.035383,0.127139,0.005622,23.424796,8.000482,8.244953,1.645703,0.159573,5.374085,696.530138,149.476464,5.252022,107.037807,37.186635,547.053675,236.364434,191.743086,118.946155,97.393046,97.071126,2.134791,12.883461,1.419181,3.133574,9.932184,67.567935,0.32192,2012,All
50～59歳,2171.88186,301.329175,1870.55269,449.731548,330.366522,325.724404,4.642118,108.772877,3.467164,34.833381,4.534051,43.997792,5.193665,10.641132,6.105692,10.592149,7.917833,0.471268,2.203048,54.265274,52.22685,4.944644,27.022436,20.25977,2.038424,6.953604,65.145658,63.78816,1.214012,37.916933,8.707767,7.700593,8.248855,1.357497,2.777272,289.519369,87.701178,14.443152,21.427749,13.113913,5.259626,33.456737,178.222705,30.585614,9.939145,32.963846,31.750369,21.786104,51.197627,12.068955,11.526532,3.805438,7.721094,99.511982,92.811162,0.121146,20.133994,15.272389,21.862531,35.421101,1.338784,5.362036,17.525249,10.541897,77.140981,46.565619,8.378392,6.038864,5.374672,4.536589,9.005409,3.257191,4.534409,5.440092,30.575362,16.470402,2.085889,0.177916,10.816812,1.024344,93.005774,67.010498,15.431822,37.105468,14.395911,0.077297,24.391912,24.382736,0.009176,1.579038,0.024326,0.012613,0.011712,35.642025,94.266926,94.266926,52.682486,2.791134,31.651782,7.141524,0,11.729482,1.114471,1.541549,8.909033,0.158998,0.005431,25.125177,11.424248,7.076824,1.556815,0.133406,4.933884,739.888295,166.519767,12.553883,102.644667,51.321218,573.368528,272.238305,205.8745,95.255723,99.111351,98.757141,2.307959,14.282945,1.508375,3.151719,11.400512,66.105629,0.354211,2012,All
60～69歳,2250.13882,307.925668,1942.21315,436.337996,317.043787,313.085007,3.958781,109.209854,3.0433,35.546894,4.07668,50.463288,4.99521,6.167424,4.917057,10.084355,7.641929,0.236727,2.205699,55.969862,54.54805,7.952246,23.4444,23.151404,1.421812,7.253353,72.086434,70.201116,1.644506,40.258608,10.516826,9.655341,8.125835,1.885318,2.640648,316.957388,101.399659,17.760557,20.39022,16.602297,5.122195,41.524389,186.772492,29.427417,11.151007,39.726129,29.583421,22.163732,54.720785,13.452892,15.332345,4.691035,10.64131,143.450952,136.342816,0.039279,28.851909,21.159371,28.456267,57.83599,1.598202,5.509934,21.5789,12.199759,93.376599,58.039466,12.29854,6.449308,6.93976,6.321279,11.935213,3.7227,5.548216,4.824449,35.337133,20.080702,2.460454,0.416993,11.643107,0.735877,76.013543,54.579077,13.141157,29.416732,11.219791,0.801397,20.050801,19.982163,0.068638,1.312053,0.071612,0.061592,0.01002,34.49184,103.152381,103.152381,61.957528,2.053389,34.568861,4.572603,0,9.635574,0.817863,1.339036,7.391459,0.073443,0.013773,24.784301,13.846453,6.07514,1.621556,0.144392,3.09676,739.722136,157.303189,17.430182,88.25799,51.615018,582.418948,338.872564,169.488416,74.057968,100.487149,100.108618,1.607694,15.987405,1.289373,2.724245,12.522414,65.977487,0.378531,2012,All
70歳以上,2089.96822,295.173899,1794.79432,419.208045,324.86277,319.892693,4.970077,84.862828,2.837518,30.453055,4.25369,37.23882,3.427641,3.430123,3.221983,9.482447,6.823606,0.105848,2.552992,61.548943,60.226493,9.682397,25.152905,25.39119,1.322451,7.675141,68.16649,65.804658,2.010321,38.930171,8.987965,9.212884,6.663316,2.361831,2.781887,307.503735,104.925137,18.026877,20.707571,19.330165,4.867672,41.992853,172.136702,26.70273,10.361669,38.217283,28.112297,19.83693,48.905792,11.601103,18.840792,5.690004,13.150788,159.643026,153.305497,0.030758,35.56676,22.793364,31.681389,63.233227,1.598868,4.738661,17.189182,12.001823,86.450779,52.977356,11.616776,5.709477,7.459521,5.794951,11.260513,3.902857,4.105193,3.128068,33.473423,18.848709,2.4428010000000002,0.615082,10.872393,0.694439,58.269293,42.487469,9.512625,24.540766,8.178511,0.255567,14.449907,14.41623,0.033677,1.234115,0.097803,0.079852,0.017951,31.845257,117.874712,117.874712,74.742606,1.907726,37.737959,3.48642,0,7.462084,0.661522,0.892849,5.833458,0.072336,0.001919,23.792577,16.112644,3.60373,1.404894,0.168467,2.502841,620.502995,83.230046,14.964048,40.640281,27.625717,537.272949,377.512853,97.37312,62.386976,88.05225,87.786524,1.430869,15.298997,1.076646,2.425724,13.725489,53.8288,0.265726,2012,All
（再掲）20歳以上,2095.0709,297.339319,1797.73158,446.57748,332.347592,328.17192,4.175672,105.284345,3.564339,33.135091,4.389509,42.99417,5.134548,10.691566,5.375123,8.945543,6.515723,0.387513,2.042307,54.500168,52.522284,6.969799,25.709107,19.843378,1.977884,6.740628,61.642351,60.246184,1.283864,35.538228,8.184591,8.044015,7.195487,1.396166,2.244236,286.548509,90.910574,15.168622,20.266439,14.7134,4.86171,35.900404,170.660374,28.565361,9.682445,32.367983,31.362816,20.364585,48.317183,12.717455,12.260105,3.821513,8.438593,109.778344,100.461431,0.088879,22.681097,15.933736,21.882756,39.874963,1.287586,8.029327,17.200694,10.488961,75.593989,46.273769,9.14173,5.543472,5.69333,4.771233,9.023391,3.160542,4.20584,4.734231,29.32022,15.799961,2.309052,0.294418,10.188098,0.72869,86.714389,61.138735,14.453775,33.679578,12.644326,0.361055,24.013317,23.938229,0.075088,1.517942,0.044396,0.035421,0.008975,34.111738,99.812143,99.812143,60.586869,2.482018,30.559978,6.183278,0,10.41806,0.999125,1.248678,8.054535,0.107935,0.007785,24.827519,11.659101,6.706928,1.624108,0.164897,4.672486,672.282946,124.028845,11.253102,76.666542,36.1092,548.2541,295.624818,150.721458,101.907824,95.588743,95.255733,1.87827,14.240414,1.348017,2.885962,11.550204,63.352866,0.33301,2012,All
（再掲）75歳以上,2005.96795,282.744735,1723.22322,414.849414,327.74656,323.178033,4.568527,78.924211,2.590678,28.21796,4.479382,34.588933,3.583647,2.6279,2.83571,8.178643,5.652678,0.07894,2.447025,62.182612,61.201568,10.765111,25.947828,24.488629,0.981043,7.852753,65.48719,62.819164,2.118217,38.379235,8.279038,8.436668,5.606006,2.668026,2.359481,287.266739,98.302059,16.228017,20.010623,18.638379,4.147362,39.277678,159.49154,23.008339,9.56392,37.223729,26.768634,18.297998,44.62892,10.370651,19.102489,5.60904,13.493449,152.994095,146.288638,0.037436,36.701489,21.261857,28.217803,60.070052,1.528816,5.176642,15.763783,11.880927,84.008811,50.347488,11.137245,5.127452,6.743516,6.040403,10.865581,3.990972,3.646959,2.79536,33.661323,18.778344,2.074578,0.696692,11.409046,0.702664,53.516405,38.08948,8.782588,21.793098,7.267235,0.246559,14.318735,14.304328,0.014407,1.05674,0.05145,0.038166,0.013285,31.000949,113.542463,113.542463,72.847133,1.750698,35.97449,2.970141,0,6.880157,0.611242,0.781844,5.420197,0.064866,0.002008,24.712805,16.875325,3.332579,1.562607,0.207189,2.735105,585.703315,64.205142,13.224903,28.406536,22.573703,521.498173,383.332421,78.802878,59.362874,85.966057,85.715045,1.358277,15.162516,1.015574,2.347573,13.491457,52.339648,0.251011,2012,All
1～6歳,1161.06179,298.610197,862.451597,252.892019,189.195931,187.166491,2.02944,62.091593,4.937281,23.411696,3.389451,18.723595,0.807277,7.349989,3.472305,1.604494,0.58947,0.57533,0.439694,40.089284,38.623891,11.164338,21.18804,6.271512,1.465394,3.573932,28.469548,27.889118,1.005419,15.942836,2.223207,5.445281,3.272375,0.58043,0.903312,150.715755,50.629141,8.762351,15.443671,6.557538,1.769588,18.095993,87.229745,12.515706,6.686146,13.942693,23.261267,9.253922,21.57001,11.946332,0.910537,0.156667,0.753871,100.683447,72.43541,0.210509,26.376454,11.480558,17.012534,17.355355,0.822268,27.42577,7.332085,5.247024,30.087894,16.227803,3.961317,3.721682,2.122903,1.93958,1.995609,0.293717,0.864238,1.328756,13.860091,6.050965,1.258049,0.022547,5.966368,0.562162,53.560548,34.890035,5.948487,17.837289,11.072337,0.031921,18.544964,18.544964,0,0.125549,0,0,0,22.189825,191.682974,188.312139,130.988336,3.370158,33.031609,20.922035,3.370835,6.214685,0.990516,0.661142,4.454083,0.098439,0.010504,30.507023,7.503888,7.213105,2.97,1.865656,10.954373,189.635665,1.200942,1.104281,0,0.096661,188.434723,56.384561,2.461321,129.588841,47.276774,47.173839,0.76348,6.210877,0.685062,1.895974,5.133092,32.485355,0.102935,2012,Female
7～14歳,1717.56048,459.770953,1257.78953,396.187387,298.120956,293.552901,4.568055,92.22031,6.249611,42.903428,2.807078,21.811812,1.558806,10.37602,6.513554,5.846121,0.550504,1.009733,4.285884,60.788582,57.617942,11.417295,31.73572,14.464927,3.17064,5.725581,45.388008,44.168777,2.925912,28.058829,6.229886,4.766317,2.187833,1.219231,1.882738,240.860406,72.083882,9.935494,24.748797,9.399359,2.488212,25.512021,157.574013,26.717811,9.189412,23.020179,39.867542,20.038323,38.740746,7.947821,3.254689,1.117923,2.136767,87.766359,65.557615,0.111721,26.68776,6.852956,15.094035,16.811143,1.730299,20.478446,12.196759,7.440434,46.117129,29.04049,6.545918,5.446467,3.247163,1.668487,4.487896,1.119742,3.226068,3.298749,17.076639,7.535292,1.969716,0.055207,7.192892,0.323531,96.691708,63.522506,12.180367,34.931023,16.281618,0.129499,32.499964,32.484719,0.015245,0.665877,0.00336,0.00336,0,30.514218,285.061406,285.061406,236.625941,3.573444,32.414172,12.447849,0,10.418175,1.180623,1.477831,7.516147,0.20587,0.037704,35.940808,9.124522,8.039867,3.835835,0.712425,14.228159,281.841131,2.554486,2.093381,0,0.461105,279.286645,91.464318,7.335986,180.486341,72.739652,72.520412,1.606771,10.736705,1.199862,2.789969,8.993793,47.193314,0.21924,2012,Female
15～19歳,1726.62834,353.740743,1372.8876,410.753483,315.984734,313.264669,2.720065,91.087898,4.962294,33.398999,4.612787,23.615206,2.095203,14.088069,8.315341,3.680851,0,1.046912,2.633939,51.91671,48.920406,7.533853,27.64746,13.739093,2.996304,6.554303,38.633987,37.600376,0.952777,24.481933,5.246123,4.582808,2.336735,1.033611,1.212555,255.271335,78.160215,14.541933,19.324042,10.047181,5.046749,29.200309,160.46366,32.885786,9.008068,18.692708,32.289994,23.918451,43.668652,12.223699,4.423761,1.363158,3.060603,82.998771,59.766788,0.465411,15.64183,6.877447,14.903002,21.879098,0.9744,22.257582,13.279939,8.216384,49.174091,28.159744,5.126477,5.992162,3.254857,1.496159,4.241148,1.445696,2.71441,3.888834,21.014348,9.917248,2.079481,0.024391,7.593313,1.399914,119.034943,85.386334,17.611476,45.647476,21.592883,0.534499,32.853453,32.853453,0,0.795156,0,0,0,43.579067,140.752567,140.752567,91.345591,3.445731,31.346995,14.61425,0,12.604569,1.043904,1.168985,10.224914,0.156169,0.010597,34.812609,11.095396,7.753899,2.965077,0.244903,12.753334,382.532422,3.361744,2.18468,0.654548,0.522516,379.170678,208.296269,25.824597,145.049812,75.300606,75.039079,2.317558,11.11345,1.358935,2.713,8.015353,49.520784,0.261527,2012,Female
20～29歳,1691.6163,285.361458,1406.25485,376.031737,264.553075,261.847448,2.705627,106.413931,3.399569,30.662001,4.543591,36.654426,3.821872,19.831754,7.500718,5.064731,2.296282,0.777532,1.990916,47.290965,43.848243,4.856345,25.909537,13.082361,3.442722,6.241901,47.162075,46.504975,0.602489,24.809324,6.115521,5.751139,9.226501,0.6571,1.290517,234.695575,70.254475,10.029213,16.826548,11.383009,4.634256,27.38145,144.461911,26.709309,7.702371,22.917297,29.871462,17.189756,40.071715,15.316743,4.662446,1.705045,2.957401,72.483287,55.234958,0.085223,12.792087,9.829916,12.635831,19.891901,0.945397,16.302932,12.990057,6.914186,51.228364,31.714117,5.320078,3.37255,3.764289,2.964633,7.446813,1.93923,2.974041,3.932483,19.514247,9.721996,1.858637,0.097775,6.934631,0.901207,98.326936,67.649878,16.129322,36.657993,14.64959,0.212973,28.888246,28.793283,0.094963,1.788812,0,0,0,32.01299,102.180359,102.180359,60.742701,3.146094,25.70963,12.581934,0,11.354037,1.519907,1.150363,8.584658,0.092902,0.006207,32.487977,8.820485,10.969018,2.893774,0.31499,9.48971,478.246519,31.726053,3.381381,18.48914,9.855532,446.520465,239.887459,75.002551,131.630455,80.678822,80.253551,1.885815,11.863269,1.295112,3.008493,8.796786,53.404076,0.425272,2012,Female
30～39歳,1818.92536,273.723333,1545.20203,393.757533,274.040997,270.979193,3.061804,113.728299,5.306874,35.322269,4.446584,34.925486,5.93899,22.291627,5.496469,5.988236,4.062075,0.725592,1.20057,46.965651,44.903497,6.666401,24.867077,13.37002,2.062153,5.816596,49.160781,48.560272,0.73824,30.830943,5.717203,6.295937,4.977948,0.60051,1.430891,250.589643,79.79704,12.192981,19.277967,11.786995,3.769723,32.769375,151.463948,26.625201,8.325494,23.886104,31.892268,19.170011,41.56487,14.351307,4.977348,1.461421,3.515927,73.339952,61.606858,0.080197,15.589777,9.111014,14.446375,22.379495,0.911803,10.821291,14.630481,8.943774,53.057366,33.560839,6.656465,5.174065,4.166914,3.291765,4.628124,2.142781,2.893327,4.607397,19.496527,9.268183,2.518089,0.028507,7.278519,0.403229,85.54012,59.464293,14.147724,31.795292,13.352256,0.169021,25.068353,24.932942,0.135412,1.005529,0.001945,0.001945,0,31.519043,102.025212,102.025212,64.098825,3.243914,26.54792,8.134554,0,10.825577,1.46611,1.433683,7.787336,0.11548,0.022968,30.160273,9.435745,9.964617,2.521629,0.246678,7.991605,578.976752,51.686056,3.666768,36.333585,11.685703,527.290696,228.867112,142.849369,155.574216,82.185712,81.926017,1.807035,10.482885,1.304709,2.894053,9.384154,56.053181,0.259695,2012,Female
40～49歳,1860.63748,268.14017,1592.49731,397.139484,283.788099,280.311573,3.476527,107.183369,3.581639,37.393973,3.89319,34.721153,4.218491,17.658438,5.716484,6.168016,3.706808,0.493905,1.967303,47.841233,45.155002,7.151905,23.654198,14.348899,2.686232,5.843796,51.506275,50.798068,0.89257,28.388688,6.394291,6.221338,8.901181,0.708207,1.741704,253.352446,81.155995,14.27609,19.096942,11.796953,4.330464,31.655546,154.894917,28.06504,8.507476,26.292266,30.970321,18.239,42.820814,10.382816,6.918717,2.671262,4.247455,78.89538,69.275934,0.36494,17.487408,12.675248,16.031292,22.717046,1.206874,8.412572,14.509786,8.678635,53.373487,30.279075,4.952204,4.785568,3.092991,1.935785,6.282988,2.313744,2.946105,3.96969,23.094412,11.262469,1.908057,0.089662,9.061619,0.772605,89.113231,62.545876,14.408361,33.781156,14.08816,0.268199,25.624727,25.476925,0.147802,0.942628,0,0,0,33.100703,91.3643,91.3643,52.029676,2.984822,30.170412,6.179389,0,10.346385,1.096644,1.51856,7.629128,0.091804,0.010248,29.318552,9.793554,10.521036,2.509132,0.204307,6.290523,612.730619,69.658515,3.445448,52.737027,13.47604,543.072105,234.601102,195.682161,112.788842,81.781463,81.495295,1.626321,11.268237,1.172985,2.828208,9.369955,55.229589,0.286168,2012,Female
50～59歳,2012.49886,289.796975,1722.70189,380.674532,262.236411,258.371965,3.864446,109.631278,3.280994,39.998411,4.537275,42.79373,4.191824,10.711192,4.117853,8.806842,6.171371,0.593944,2.041528,54.282185,52.402098,5.397587,26.549816,20.454695,1.880087,7.069089,63.945867,62.331462,1.382383,34.556214,8.302277,7.341266,10.749322,1.614405,2.761041,288.756026,88.673479,15.222263,21.111363,12.503036,4.877811,34.959005,176.026963,29.142254,10.168384,33.4985,30.082197,21.747126,51.388501,13.454367,10.601217,3.445011,7.156206,119.842772,113.202378,0.154361,25.80161,18.241166,26.805466,42.199775,1.58183,5.058565,17.448325,9.808414,68.828971,40.869619,7.365795,5.852112,4.820935,3.379765,7.69081,3.133968,4.001218,4.625016,27.959352,14.753421,1.941182,0.145484,10.399272,0.719992,79.897596,57.505281,13.396976,31.127071,12.913969,0.067265,21.370967,21.367181,0.003786,1.000263,0.021086,0,0.021086,32.803683,106.836612,106.836612,60.824111,2.84061,36.708476,6.463415,0,11.016646,1.295325,1.77512,7.801636,0.134787,0.009777,30.469505,13.118776,9.358841,2.022376,0.111657,5.857855,651.096285,65.917449,3.995428,42.173227,19.748794,585.178836,286.717504,213.006609,85.454723,86.961315,86.63431,1.902735,12.961427,1.332221,2.986235,10.501641,56.95005,0.327005,2012,Female
